AdoptionLikelihood,AgeMonths,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,PetType_Bird,PetType_Cat,PetType_Dog,PetType_Rabbit,Breed_Golden Retriever,Breed_Labrador,Breed_Parakeet,Breed_Persian,Breed_Poodle,Breed_Rabbit,Breed_Siamese,Color_Black,Color_Brown,Color_Gray,Color_Orange,Color_White
0,-0.12494525495514014,-0.011374002434117778,-0.868205815279221,1.0,-0.49537569010894944,-0.542888621667364,1.1009675228622662,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.43483981275019085,1.290533615053827,0.6765053437748807,1.0,-0.49537569010894944,-0.8536858729506556,1.15721396289119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.7272647789812494,-1.2374423412334443,-1.715825070155527,1.0,-0.49537569010894944,-0.7371369037194212,-0.4176863579186744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.5407379931932574,1.290533615053827,-1.5934569923529884,1.0,-0.49537569010894944,-0.6205879344881869,-1.240290543341684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-1.7518916833791565,1.290533615053827,0.3212900079800234,1.0,2.0467987711369573,1.554992824494854,-0.5372100429801373,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.1849493028399106,0.026545636910191326,-0.5760516653791559,0.0,-0.49537569010894944,-0.193241713973661,-1.5074611334790715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-1.1127341579268644,1.290533615053827,1.5538890623796995,0.0,2.0467987711369573,0.8945486655178595,-0.2770702578463651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.1074756633911479,0.026545636910191326,1.3793347222914765,1.0,-0.49537569010894944,-1.51413003192765,0.3416405824717959,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-1.2095762072378178,1.290533615053827,0.7194867358417314,1.0,2.0467987711369573,0.8168493526970366,-0.818442243124756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.45610704091057996,-1.2374423412334443,1.08317928768563,1.0,-0.49537569010894944,-1.1256334678235358,0.2361785074175639,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-1.6356812242060124,-1.2374423412334443,0.557995577560435,1.0,-0.49537569010894944,0.8945486655178595,-0.36143991788975066,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1.1146329762250629,1.290533615053827,-1.3285577177659966,1.0,-0.49537569010894944,-0.15439205756324956,-0.11901776136508949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.9384184691671483,1.290533615053827,0.9000008443393057,0.0,-0.49537569010894944,0.9722479783386824,-1.528553548489918,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-1.0933657480646737,-0.23889183849997211,-1.033917946483692,1.0,-0.49537569010894944,1.2830452296219739,-0.7973498281139095,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.2992609437148562,1.290533615053827,-0.639540590331232,0.0,-0.49537569010894944,-0.03784308833201522,-0.009899667708977383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-1.190207797375627,0.026545636910191326,1.0869702638034693,1.0,-0.49537569010894944,-1.669528657569296,0.7705196876923394,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.8803132395805763,0.026545636910191326,0.10248462086674309,0.0,-0.49537569010894944,-0.8536858729506556,0.6439651976272609,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.7253659606830509,0.026545636910191326,1.2287238798842945,1.0,-0.49537569010894944,0.7003003834658023,-0.7270417780777549,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.26242294228867324,0.026545636910191326,-1.0240164495957553,0.0,-0.49537569010894944,1.3607445424427969,0.5947495626019527,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1.269580255122588,0.026545636910191326,0.3506107388675612,1.0,-0.49537569010894944,-0.6982872473090098,-0.7481341930886013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5529490902215334,1.290533615053827,-1.4740883705537806,1.0,2.0467987711369573,-1.0090844985923013,-0.1083309377595939,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.7253659606830509,1.290533615053827,0.4734763620643795,1.0,-0.49537569010894944,0.156405193720042,1.129090742876728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.9984225170519188,0.026545636910191326,0.8895213469877246,1.0,-0.49537569010894944,-1.3587314062860043,1.3189224779743456,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-1.5582075847572499,1.290533615053827,0.27104796869470804,1.0,2.0467987711369573,-1.669528657569296,-1.4441838884465323,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0177909269141094,1.290533615053827,-0.8387696038617952,1.0,-0.49537569010894944,-1.3587314062860043,-1.528553548489918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.9984225170519188,0.026545636910191326,-1.6567308557883254,1.0,-0.49537569010894944,-0.8148362165402442,-0.12942335277044031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.920948877603156,1.290533615053827,-1.349915630900186,0.0,-0.49537569010894944,0.03985622448880767,-1.5566767685043799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.8434752381543934,1.290533615053827,0.40119003278559084,1.0,-0.49537569010894944,-1.6306790011588845,1.2204912079237291,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-1.7325232735169658,1.290533615053827,1.4880863474533323,0.0,-0.49537569010894944,-1.164483124233947,1.6985859481695809,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.9984225170519188,0.026545636910191326,-1.0466548067494736,0.0,-0.49537569010894944,-0.23209137038407246,-0.6286105080271384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-1.2095762072378178,1.290533615053827,0.7937297046101753,1.0,-0.49537569010894944,-0.15439205756324956,0.5877187575983372,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-1.3451550762731523,-1.2374423412334443,1.2513950865668457,1.0,-0.49537569010894944,0.7391500398762136,-0.2981626728572115,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.008734795781996115,-1.2374423412334443,0.04800898062794954,1.0,-0.49537569010894944,1.4772935116740311,-1.6269848185405344,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.4367386310483893,0.026545636910191326,0.5647302231264736,1.0,2.0467987711369573,-1.0867838114131243,-1.02936639323322,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.22368612256429193,-1.2374423412334443,1.07227866290514,0.0,-0.49537569010894944,1.205345916801151,-1.2613829583525302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.49484386063496133,0.026545636910191326,-0.858118645898084,0.0,2.0467987711369573,-1.4752803755172388,-0.9168735131753725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-1.6937864537925844,-1.2374423412334443,-0.7319867276147113,1.0,2.0467987711369573,-1.591829344748473,-0.7762574131030632,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.22368612256429193,-1.2374423412334443,-1.7636912595211514,1.0,-0.49537569010894944,-1.164483124233947,-0.6286105080271384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.3011597620130546,-1.2374423412334443,1.587938479096603,0.0,-0.49537569010894944,0.855699009107448,-0.12239254776682483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.5316818620611442,0.026545636910191326,1.4293208473825016,1.0,-0.49537569010894944,1.205345916801151,-0.712980168070524,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.5529490902215334,0.026545636910191326,0.8966052002888275,1.0,2.0467987711369573,1.6326921373156769,0.7283348576706465,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-1.2095762072378178,1.290533615053827,-1.4905074043875504,1.0,-0.49537569010894944,0.8945486655178595,1.2275220129273445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0952645663628722,0.026545636910191326,-0.2075221751754447,1.0,2.0467987711369573,-0.5040389652569526,1.0025362528116497,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.16368207467952148,-1.2374423412334443,-1.4110554129310606,1.0,-0.49537569010894944,-0.4263396524361297,-0.045053692727054714,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.1146329762250629,-1.2374423412334443,-1.7104368015987452,1.0,-0.49537569010894944,1.7103914501364998,-1.5074611334790715,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-1.1708393875134364,0.026545636910191326,0.3798781034629415,0.0,-0.49537569010894944,-1.669528657569296,0.5314723175694135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.3276854847091601,0.026545636910191326,1.5800519902895738,1.0,-0.49537569010894944,0.0010065680783962253,0.932228202775495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-1.4807339453084871,0.026545636910191326,1.3782110871742268,1.0,-0.49537569010894944,-1.1256334678235358,0.7423964676778775,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-1.0546289283402923,1.290533615053827,0.6604561553379211,0.0,-0.49537569010894944,-0.2709410267944839,-0.07317691274151658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9596856973275374,-1.2374423412334443,-1.4293417374909685,1.0,-0.49537569010894944,-0.6594375908985983,0.5947495626019527,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-1.0933657480646737,1.290533615053827,-0.8111458673627236,1.0,-0.49537569010894944,0.156405193720042,-0.7059493630669085,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.1340013860872535,1.290533615053827,-0.6513322180672925,1.0,2.0467987711369573,-0.6594375908985983,-0.9731199532042962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.41737022118619865,-1.2374423412334443,0.8916665339692911,0.0,2.0467987711369573,-1.24218243705477,1.1150291328694972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.5123134521989535,-1.2374423412334443,1.027822714760764,1.0,-0.49537569010894944,0.8945486655178595,-1.63401562354415,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.2430545324264826,0.026545636910191326,-0.4248085265115993,1.0,-0.49537569010894944,-0.542888621667364,1.0728443028478043,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.14431366481733082,0.026545636910191326,-0.31066503894489833,0.0,-0.49537569010894944,1.6715417937260884,-0.16457737778851764,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,-1.7518916833791565,1.290533615053827,-1.61088116294075,1.0,-0.49537569010894944,0.855699009107448,-0.7692266080994477,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.33799776343923754,0.026545636910191326,-0.7590059995349304,1.0,-0.49537569010894944,-1.4364307191068273,-0.7411033880849859,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.4929450423367629,0.026545636910191326,-0.19435098876361087,1.0,-0.49537569010894944,-0.3874899960257182,0.07446999233440821,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.1340013860872535,-1.2374423412334443,-1.3585024997203023,0.0,2.0467987711369573,-0.46518930884654114,-0.2278546228210568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.1921066156738254,-1.2374423412334443,-0.18744801624505888,1.0,2.0467987711369573,-0.193241713973661,-0.6145488980199074,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.7253659606830509,0.026545636910191326,1.2051662352485732,1.0,-0.49537569010894944,-0.03784308833201522,-1.10670524827299,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-1.6744180439303937,-1.2374423412334443,0.2584771826311829,1.0,-0.49537569010894944,-0.03784308833201522,-0.5301792379765219,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.3664223044335415,0.026545636910191326,-1.491016402931605,1.0,-0.49537569010894944,1.3218948860323854,0.5736571475911063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.1146329762250629,-0.3273709969700267,-1.0984130261308849,1.0,-0.49537569010894944,-1.591829344748473,-0.3122242828644424,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.5213695833310668,-1.2374423412334443,-0.11335479138623611,0.0,-0.49537569010894944,0.07870588089921912,1.1642447678948054,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.9790541071897281,-1.2374423412334443,-0.5070576681360518,1.0,-0.49537569010894944,-0.46518930884654114,-0.6778261430524466,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.12494525495514014,-1.2374423412334443,-0.516669362274204,1.0,-0.49537569010894944,-0.03784308833201522,-1.02936639323322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.6285239113720976,0.026545636910191326,0.07720928624171303,1.0,2.0467987711369573,1.4384438552636196,-0.33331669787528884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.1655808929777199,1.290533615053827,0.26918501641915443,0.0,-0.49537569010894944,-1.591829344748473,0.21508609240671753,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-1.5582075847572499,-1.2374423412334443,1.0090612635695682,1.0,2.0467987711369573,1.1664962603907396,-1.2965369833706077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.8415764198561949,0.026545636910191326,-0.5785171935638586,1.0,2.0467987711369573,0.7391500398762136,-0.9309351231826034,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.9771552888915297,0.026545636910191326,1.0390257431326397,1.0,2.0467987711369573,-0.15439205756324956,-0.6778261430524466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.4245275340201136,-1.2374423412334443,-0.5867192532865694,0.0,-0.49537569010894944,-1.0090844985923013,-0.6567337280416002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.20241889440390282,-0.30209123740715393,-1.5728403270117224,0.0,-0.49537569010894944,0.8945486655178595,-0.6004872880126765,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,1.5601064030554481,-1.2374423412334443,0.16398974362453356,0.0,-0.49537569010894944,0.7003003834658023,-1.1770132983091448,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-1.1127341579268644,0.026545636910191326,0.281395482132549,1.0,-0.49537569010894944,-1.3198817498755928,-1.71135447858392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.269580255122588,1.290533615053827,1.4885043276932524,0.0,-0.49537569010894944,0.3118038193616878,0.5103799025585671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.269580255122588,0.026545636910191326,0.7625112009596203,0.0,-0.49537569010894944,1.1276466039803281,-1.2824753733633767,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.804738418430012,-1.2374423412334443,1.4301139763421364,0.0,-0.49537569010894944,0.07870588089921912,-0.08020771774513204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.4929450423367629,1.290533615053827,1.3972914429875658,1.0,-0.49537569010894944,0.42835278859292214,-1.2473213483452994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
